spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9550000429153442,0.9426666498184204,0.39912301301956177,0.9916850118250433,0.013,0.9300000071525574,0.9419999718666077,0.9419999718666077,2528.0,1.0,651264,798720,24704,,,,,,
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9550000429153442,0.9426666498184204,0.39912301301956177,0.9916850118250433,0.013,0.9300000071525574,0.9419999718666077,0.9419999718666077,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9446666836738586,0.3896145820617676,0.9078668834339182,0.708,0.9333333373069763,0.9366666674613953,0.9426666498184204,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9446666836738586,0.3896145820617676,0.9078668834339182,0.013,0.9333333373069763,0.9366666674613953,0.9426666498184204,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9446666836738586,0.3896145820617676,0.9078668834339182,0.013,0.9333333373069763,0.9366666674613953,0.9426666498184204,2528.0,1.0,651264,798720,24704,,,,,,
raw+gauss,linear,gaussian,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.017,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,1.0,389120,0,0,1.0,64.0,,,,
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9350000023841858,0.9273332953453064,0.08119247108697891,0.24381407612502737,0.041,0.9146666526794434,0.90666663646698,0.921999990940094,1520.0,32.0,389120,0,0,,,,,,
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9783333539962769,0.9786666631698608,0.32853952050209045,0.7775281086103861,0.321,0.9726666808128357,0.9620000123977661,0.9800000190734863,1504.5,1.0,389248,0,0,,,,,,
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.82750004529953,0.8286666870117188,0.03951399773359299,0.9792327918789469,0.02,0.25866666436195374,0.7746666669845581,0.8053333163261414,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.8291667103767395,0.8233333230018616,0.018251726403832436,0.4203149166957623,0.027,0.17266666889190674,0.7699999809265137,0.7593333125114441,2544.0,32.0,651264,798720,24704,,,,,,
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9075000286102295,0.9013333320617676,0.21863684058189392,0.5976031251836441,0.325,0.1979999989271164,0.7793333530426025,0.8980000019073486,2529.0,1.0,651520,798720,24704,,,,,,
ce+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9283333420753479,0.9313333034515381,0.259914755821228,0.994594042503056,0.224,0.9313333034515381,0.9273332953453064,0.9313333034515381,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.925000011920929,0.9306666851043701,0.15592671930789948,0.5326563652292386,0.026,0.9293333292007446,0.9300000071525574,0.9319999814033508,2544.0,32.0,651264,798720,24704,,,,,,
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.940833330154419,0.9519999623298645,0.37764057517051697,0.9378137278765372,0.326,0.9486666321754456,0.9446666836738586,0.9506666660308838,2529.0,1.0,651520,798720,24704,,,,,,
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9433333277702332,0.9480000138282776,0.32624754309654236,0.9913462943595247,0.419,0.9459999799728394,0.9506666660308838,0.9459999799728394,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9450000524520874,0.949999988079071,0.11473225057125092,0.4188119956493056,0.026,0.9473333358764648,0.9473333358764648,0.9473333358764648,2544.0,32.0,651264,798720,24704,,,,,,
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9450000524520874,0.9546666741371155,0.43559756875038147,0.9533193374605217,0.32,0.9519999623298645,0.95333331823349,0.9539999961853027,2529.0,1.0,651520,798720,24704,,,,,,
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.934166669845581,0.9419999718666077,0.2983745336532593,0.9929929689426473,0.429,0.9393333196640015,0.9426666498184204,0.9419999718666077,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9333333373069763,0.9486666321754456,0.07933394610881805,0.47854110630097907,0.026,0.937333345413208,0.9413332939147949,0.9419999718666077,2544.0,32.0,651264,798720,24704,,,,,,
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9513333439826965,0.3958684802055359,0.9620737247102117,0.325,0.9459999799728394,0.9480000138282776,0.9506666660308838,2529.0,1.0,651520,798720,24704,,,,,,
arc+gauss,linear,gaussian,bipolar,none,arc,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9375,0.9473333358764648,0.3356499671936035,0.9896487878986588,0.348,0.7633333206176758,0.9413332939147949,0.9459999799728394,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9399999976158142,0.9466666579246521,0.11931691318750381,0.35173642781330566,0.026,0.722000002861023,0.9419999718666077,0.9426666498184204,2544.0,32.0,651264,798720,24704,,,,,,
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9391666650772095,0.9480000138282776,0.43445882201194763,0.9661556295518323,0.325,0.7519999742507935,0.9433333277702332,0.9480000138282776,2529.0,1.0,651520,798720,24704,,,,,,
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9166666865348816,0.9246666431427002,0.24502146244049072,0.9946172938777892,0.235,0.9206666350364685,0.9179999828338623,0.9233333468437195,2528.0,1.0,651264,53760,24704,1.0,128.0,,,,
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9166666865348816,0.9259999990463257,0.12065859138965607,0.5299572573815321,0.027,0.9200000166893005,0.9200000166893005,0.9239999651908875,2544.0,32.0,651264,53760,24704,,,,,,
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9416666626930237,0.95333331823349,0.3670087158679962,0.9212941605570828,0.325,0.9453333020210266,0.937999963760376,0.9526666402816772,2529.0,1.0,651520,53760,24704,,,,,,
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.925000011920929,0.9293333292007446,0.2558480501174927,0.9946810596552708,0.245,0.9253333210945129,0.9266666769981384,0.9293333292007446,2528.0,1.0,651264,78592,24704,1.0,128.0,,,,
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.92166668176651,0.9326666593551636,0.1464376151561737,0.5369321896853737,0.026,0.9239999651908875,0.9239999651908875,0.9286666512489319,2544.0,32.0,651264,78592,24704,,,,,,
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9433333277702332,0.9493333101272583,0.3742963969707489,0.9313104851325951,0.325,0.9486666321754456,0.9453333020210266,0.949999988079071,2529.0,1.0,651520,78592,24704,,,,,,
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9283333420753479,0.9399999976158142,0.27140486240386963,0.9947061007570004,0.223,0.9366666674613953,0.9306666851043701,0.9393333196640015,2528.0,1.0,651264,1589248,49280,1.0,128.0,,,,
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9291666746139526,0.9393333196640015,0.1778864562511444,0.509405711385553,0.026,0.9340000152587891,0.9333333373069763,0.9393333196640015,2544.0,32.0,651264,1589248,49280,,,,,,
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9519999623298645,0.3861580491065979,0.9381536964736994,0.326,0.9480000138282776,0.9493333101272583,0.95333331823349,2529.0,1.0,651520,1589248,49280,,,,,,
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9133333563804626,0.9120000004768372,0.22899772226810455,0.9956827073464398,0.257,0.9086666703224182,0.9046666622161865,0.9126666784286499,2528.0,1.0,651264,1327104,41088,1.0,128.0,,,,
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.909166693687439,0.9113333225250244,0.2276144176721573,0.5820703841101276,0.028,0.906000018119812,0.9026666283607483,0.9106666445732117,2544.0,32.0,651264,1327104,41088,,,,,,
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9308333396911621,0.9386666417121887,0.3582121431827545,0.9281660342354705,0.277,0.9366666674613953,0.9319999814033508,0.9386666417121887,2529.0,1.0,651520,1327104,41088,,,,,,
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9433333277702332,0.9513333439826965,0.41296684741973877,0.9904078017267617,0.6,0.940666675567627,0.9506666660308838,0.9526666402816772,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9433333277702332,0.9513333439826965,0.41296684741973877,0.9904078017267617,0.013,0.940666675567627,0.9506666660308838,0.9526666402816772,2528.0,1.0,651264,798720,24704,,,,,,
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9433333277702332,0.9513333439826965,0.41296684741973877,0.9904078017267617,0.013,0.940666675567627,0.9506666660308838,0.9526666402816772,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9526666402816772,0.41157299280166626,0.922716235354305,0.647,0.9486666321754456,0.9526666402816772,0.9519999623298645,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9526666402816772,0.41157299280166626,0.922716235354305,0.013,0.9486666321754456,0.9526666402816772,0.9519999623298645,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,heavy_tail,1,4096,128,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9526666402816772,0.41157299280166626,0.922716235354305,0.013,0.9486666321754456,0.9526666402816772,0.9519999623298645,2528.0,1.0,651264,798720,24704,,,,,,
raw+gauss,linear,gaussian,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.955833375453949,0.9419999718666077,0.18982340395450592,0.9777645820129753,0.017,0.9359999895095825,0.906000018119812,0.9399999976158142,1504.0,1.0,389120,0,0,1.0,64.0,,,,
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9358333349227905,0.9226666688919067,0.08198225498199463,0.22820990245045955,0.04,0.9193333387374878,0.8959999680519104,0.9166666865348816,1520.0,32.0,389120,0,0,,,,,,
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9791666865348816,0.9773333072662354,0.32393917441368103,0.7726038483796397,0.281,0.9713333249092102,0.9539999961853027,0.9760000109672546,1504.5,1.0,389248,0,0,,,,,,
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.8333333730697632,0.8386666774749756,0.046381670981645584,0.9819399058859848,0.02,0.27666667103767395,0.765333354473114,0.8259999752044678,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.8475000262260437,0.840666651725769,0.018088750541210175,0.41389648451423816,0.037,0.19200000166893005,0.7726666331291199,0.7599999904632568,2544.0,32.0,651264,798720,24704,,,,,,
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9100000262260437,0.8993332982063293,0.2217882126569748,0.5793112117362014,0.284,0.18066667020320892,0.7866666316986084,0.8946666717529297,2529.0,1.0,651520,798720,24704,,,,,,
ce+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.934166669845581,0.9239999651908875,0.256798654794693,0.9944383027853245,0.202,0.921999990940094,0.9226666688919067,0.9206666350364685,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9383333325386047,0.9246666431427002,0.15462005138397217,0.48491447726966713,0.031,0.9226666688919067,0.9166666865348816,0.921999990940094,2544.0,32.0,651264,798720,24704,,,,,,
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9516667127609253,0.9393333196640015,0.3705725073814392,0.9298905645538367,0.325,0.937999963760376,0.9306666851043701,0.9433333277702332,2529.0,1.0,651520,798720,24704,,,,,,
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9441666603088379,0.934666633605957,0.3196519613265991,0.9912118024868153,0.419,0.9333333373069763,0.9259999990463257,0.9326666593551636,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9433333277702332,0.9333333373069763,0.19077712297439575,0.3849005720671669,0.026,0.9300000071525574,0.9286666512489319,0.9353333115577698,2544.0,32.0,651264,798720,24704,,,,,,
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9413332939147949,0.42832666635513306,0.9521112069948859,0.326,0.9340000152587891,0.934666633605957,0.9419999718666077,2529.0,1.0,651520,798720,24704,,,,,,
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9399999976158142,0.9253333210945129,0.29088976979255676,0.9931205060690335,0.424,0.9173333048820496,0.918666660785675,0.9266666769981384,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9366666674613953,0.9273332953453064,0.13769683241844177,0.42905731605240766,0.026,0.9206666350364685,0.9200000166893005,0.9279999732971191,2544.0,32.0,651264,798720,24704,,,,,,
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9533333778381348,0.937999963760376,0.3850677013397217,0.9586972469034164,0.331,0.9286666512489319,0.9286666512489319,0.9386666417121887,2529.0,1.0,651520,798720,24704,,,,,,
arc+gauss,linear,gaussian,bipolar,none,arc,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9319999814033508,0.3230704665184021,0.989855943091927,0.398,0.7639999985694885,0.921999990940094,0.9306666851043701,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9391666650772095,0.9273332953453064,0.030059346929192543,0.3338487786651289,0.025,0.7639999985694885,0.9206666350364685,0.8786666393280029,2544.0,32.0,651264,798720,24704,,,,,,
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9340000152587891,0.4203631281852722,0.9655864533588296,0.287,0.7599999904632568,0.9273332953453064,0.934666633605957,2529.0,1.0,651520,798720,24704,,,,,,
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.925000011920929,0.921999990940094,0.23828181624412537,0.9943684555292189,0.237,0.9179999828338623,0.9133332967758179,0.9200000166893005,2528.0,1.0,651264,53760,24704,1.0,128.0,,,,
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9258333444595337,0.9146666526794434,0.1808936893939972,0.48928274959957,0.042,0.9160000085830688,0.9120000004768372,0.9173333048820496,2544.0,32.0,651264,53760,24704,,,,,,
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9516667127609253,0.9413332939147949,0.3601943254470825,0.906847864237554,0.286,0.9386666417121887,0.9326666593551636,0.9386666417121887,2529.0,1.0,651520,53760,24704,,,,,,
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.934166669845581,0.9246666431427002,0.2523694336414337,0.9944953935725005,0.21,0.9226666688919067,0.918666660785675,0.9213333129882812,2528.0,1.0,651264,78592,24704,1.0,128.0,,,,
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9316666722297668,0.921999990940094,0.21017077565193176,0.4900294228073468,0.041,0.9160000085830688,0.9126666784286499,0.9193333387374878,2544.0,32.0,651264,78592,24704,,,,,,
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9541667103767395,0.9386666417121887,0.3662719428539276,0.9203953001068674,0.282,0.9359999895095825,0.9253333210945129,0.9393333196640015,2529.0,1.0,651520,78592,24704,,,,,,
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9416666626930237,0.9326666593551636,0.27028533816337585,0.99425984311127,0.204,0.9259999990463257,0.9266666769981384,0.9293333292007446,2528.0,1.0,651264,1589248,49280,1.0,128.0,,,,
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9391666650772095,0.9306666851043701,0.18167361617088318,0.48295011814526195,0.03,0.9259999990463257,0.9206666350364685,0.9313333034515381,2544.0,32.0,651264,1589248,49280,,,,,,
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.95250004529953,0.9440000057220459,0.37979841232299805,0.9385469508046502,0.288,0.9440000057220459,0.9393333196640015,0.9453333020210266,2529.0,1.0,651520,1589248,49280,,,,,,
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9141666889190674,0.9046666622161865,0.22461234033107758,0.995137750947914,0.226,0.9026666283607483,0.9013333320617676,0.9046666622161865,2528.0,1.0,651264,1327104,41088,1.0,128.0,,,,
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9175000190734863,0.8966666460037231,0.21792200207710266,0.527294267268715,0.026,0.8959999680519104,0.8886666297912598,0.8993332982063293,2544.0,32.0,651264,1327104,41088,,,,,,
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9325000047683716,0.9139999747276306,0.34664642810821533,0.9380573015815871,0.31,0.9126666784286499,0.9086666703224182,0.9153333306312561,2529.0,1.0,651520,1327104,41088,,,,,,
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9500000476837158,0.9313333034515381,0.39576390385627747,0.9907492074387874,0.608,0.9266666769981384,0.9266666769981384,0.934666633605957,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9500000476837158,0.9313333034515381,0.39576390385627747,0.9907492074387874,0.013,0.9266666769981384,0.9266666769981384,0.934666633605957,2528.0,1.0,651264,798720,24704,,,,,,
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9500000476837158,0.9313333034515381,0.39576390385627747,0.9907492074387874,0.013,0.9266666769981384,0.9266666769981384,0.934666633605957,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9340000152587891,0.38992658257484436,0.9101233368501165,0.621,0.9259999990463257,0.9333333373069763,0.9353333115577698,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9340000152587891,0.38992658257484436,0.9101233368501165,0.013,0.9259999990463257,0.9333333373069763,0.9353333115577698,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,heavy_tail,2,4096,128,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9340000152587891,0.38992658257484436,0.9101233368501165,0.013,0.9259999990463257,0.9333333373069763,0.9353333115577698,2528.0,1.0,651264,798720,24704,,,,,,
raw+gauss,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.260096937417984,0.9832167550986861,0.019,0.9866666793823242,0.9833333492279053,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9286666512489319,0.15376679599285126,0.6466666460037231,0.4493333399295807
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.14013239741325378,0.6897213786702145,0.043,0.9900000095367432,0.9819999933242798,0.996666669845581,1520.0,32.0,389120,0,0,,,0.9393333196640015,0.07486691325902939,0.6119999885559082,0.17599999904632568
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.422369122505188,0.7218628986878775,0.309,0.9873332977294922,0.984666645526886,0.996666669845581,1504.5,1.0,389248,0,0,,,0.9459999799728394,0.2473200261592865,0.6200000047683716,0.35999998450279236
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9175000190734863,0.9246666431427002,0.08720507472753525,0.9830282989729923,0.026,0.4266666769981384,0.8880000114440918,0.918666660785675,2528.0,1.0,651264,798720,24704,1.0,128.0,0.7393333315849304,0.04235919564962387,0.4740000069141388,0.32199999690055847
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9300000071525574,0.934666633605957,0.04284724220633507,0.590684077838516,0.028,0.3386666774749756,0.8833333253860474,0.9139999747276306,2544.0,32.0,651264,798720,24704,,,0.7486666440963745,0.02452145889401436,0.46799999475479126,0.31466665863990784
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9766666889190674,0.9773333072662354,0.3219064176082611,0.5680035154501956,0.328,0.2759999930858612,0.8999999761581421,0.9766666293144226,2529.0,1.0,651520,798720,24704,,,0.825333297252655,0.16508863866329193,0.49133333563804626,0.29466667771339417
ce+gauss,linear,gaussian,bipolar,none,ce,,,,shift,0,4096,128,30,30,cosine,uniform,1,32,0,0.9900000095367432,0.9913333058357239,0.36349964141845703,0.9945332654283985,0.221,0.9906666278839111,0.9886666536331177,0.9906666278839111,2528.0,1.0,651264,798720,24704,1.0,128.0,0.8953333497047424,0.21509875357151031,0.5573333501815796,0.3199999928474426
