spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
fpe_b3_int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int4,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.14472079277038574,0.6531725367786174,0.078,0.9860000014305115,0.9800000190734863,0.9959999918937683,1985.5,4.0,524288,0,0,,,0.9313333034515381,0.051568735390901566,0.2953333258628845,0.046666666865348816,,,
fpe_b3_int2,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int2,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.1425432562828064,0.6507463574632777,0.078,0.9866666793823242,0.9806666374206543,0.996666669845581,1985.5,2.0,524288,0,0,,,0.9306666851043701,0.05077332630753517,0.2926666736602783,0.04933333396911621,,,
fpe_b3_bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,bipolar,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.11437908560037613,0.5344604925639783,0.048,0.9826666712760925,0.9779999852180481,0.9959999918937683,1985.5,1.0,524288,0,0,,,0.8333333134651184,0.025418203324079514,0.023333333432674408,0.018666666001081467,,,
fpe_b3_binary01,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,binary01,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9946666359901428,0.017343126237392426,0.2510978928719243,0.049,0.9786666631698608,0.9800000190734863,0.9393333196640015,1985.5,1.0,524288,0,0,,,0.8159999847412109,0.0036652430426329374,0.020666666328907013,0.01599999889731407,,,
fpe_b3_ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,ternary,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.1425432413816452,0.6507463468348366,0.122,0.9866666793823242,0.9806666374206543,0.996666669845581,1985.5,2.0,524288,0,0,,,0.9306666851043701,0.05077332630753517,0.2926666736602783,0.04933333396911621,,,
fpe_b3_block,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,block,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.9900000095367432,0.07338196784257889,0.39553802202808275,0.062,0.9693333506584167,0.968666672706604,0.9879999756813049,1985.5,0.5,524288,0,0,,,0.765999972820282,0.016850311309099197,0.0820000022649765,0.02866666577756405,,,
fpe_b3_thermo,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,thermo,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9953333139419556,0.021903447806835175,0.38133110788799895,0.105,0.984666645526886,0.9819999933242798,0.9866666793823242,4865.5,4.0,1261568,0,0,,,0.9266666769981384,0.00782001856714487,0.22066666185855865,0.03466666489839554,,,
fpe_b3_vq,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,vq,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9675000309944153,0.9566666483879089,0.2038479447364807,0.2789344455154847,0.08,0.9333333373069763,0.9313333034515381,0.9539999961853027,10177.5,0.0,524288,0,0,,,0.8153333067893982,0.13532406091690063,0.09399999678134918,0.03266666457056999,,,
gaussian_fp32,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.260096937417984,0.9832167550986861,0.017,0.9866666793823242,0.9833333492279053,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9286666512489319,0.15376679599285126,0.6466666460037231,0.4493333399295807,,,
srht_fp32,linear,srht,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.017,0.9146666526794434,0.8846666812896729,0.9446666836738586,1504.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
gaussian_p2_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""mse""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9953333139419556,0.26017406582832336,0.982091817148646,0.018,0.9833333492279053,0.9833333492279053,0.9959999918937683,520.79,1.0,294051,0,0,0.6373,64.0,0.9340000152587891,0.1555672436952591,0.6606666445732117,0.45666664838790894,,,
gaussian_p2_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""max""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9900000095367432,0.11326608806848526,0.8145621951786159,0.017,0.968666672706604,0.9559999704360962,0.9873332977294922,481.17,1.0,131761,0,0,0.0183,64.0,0.8786666393280029,0.0657879188656807,0.6186666488647461,0.3973333239555359,,,
gaussian_p4_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""mse""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9953333139419556,0.26009494066238403,0.9830342325740576,0.017,0.9853333234786987,0.9833333492279053,0.996666669845581,590.89,1.0,354083,0,0,0.8663,64.0,0.9246666431427002,0.15388865768909454,0.6486666798591614,0.4493333399295807,,,
gaussian_p4_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""max""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9946666359901428,0.25976911187171936,0.9831088043903848,0.016,0.9860000014305115,0.9839999675750732,0.9959999918937683,574.3,1.0,320099,0,0,0.7367,64.0,0.9293333292007446,0.15389904379844666,0.6446666717529297,0.45133331418037415,,,
gaussian_p8_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""mse""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.26012176275253296,0.9831364538677656,0.017,0.9866666793823242,0.9826666712760925,0.9959999918937683,733.05,1.0,386104,0,0,0.9885,64.0,0.9273332953453064,0.1537735015153885,0.6466666460037231,0.44999998807907104,,,
gaussian_p8_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""max""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.26015299558639526,0.9831558206070774,0.016,0.9853333234786987,0.9833333492279053,0.9959999918937683,732.3,1.0,385329,0,0,0.9855,64.0,0.9293333292007446,0.15373775362968445,0.6480000019073486,0.445333331823349,,,
gaussian_ternary,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""ternary""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.996666669845581,0.25996869802474976,0.9827509648402187,0.021,0.9853333234786987,0.9826666712760925,0.9959999918937683,513.51,1.0,264227,0,0,0.5236,64.0,0.9306666851043701,0.15312626957893372,0.6453333497047424,0.44333332777023315,,,
gaussian_sign,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 1, ""proj_scheme"": ""sign""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.25990626215934753,0.9830921374548259,0.016,0.984666645526886,0.984666645526886,0.9953333139419556,512.0,1.0,389120,0,0,1.0,64.0,0.9333333373069763,0.15736240148544312,0.6639999747276306,0.4793333411216736,,,
srht_p2_mse,linear,srht,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""mse""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.018,0.9146666526794434,0.8846666812896729,0.9446666836738586,544.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
srht_p2_max,linear,srht,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""max""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.017,0.9146666526794434,0.8846666812896729,0.9446666836738586,544.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
srht_p4_mse,linear,srht,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""mse""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.018,0.9146666526794434,0.8846666812896729,0.9446666836738586,608.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
srht_p4_max,linear,srht,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""max""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.017,0.9146666526794434,0.8846666812896729,0.9446666836738586,608.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
srht_p8_mse,linear,srht,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""mse""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.018,0.9146666526794434,0.8846666812896729,0.9446666836738586,736.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
srht_p8_max,linear,srht,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""max""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.017,0.9146666526794434,0.8846666812896729,0.9446666836738586,736.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
srht_ternary,linear,srht,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""ternary""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.02,0.9146666526794434,0.8846666812896729,0.9446666836738586,544.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
srht_sign,linear,srht,bipolar,none,raw,"{""proj_bits"": 1, ""proj_scheme"": ""sign""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.017,0.9146666526794434,0.8846666812896729,0.9446666836738586,512.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
proto2_ptq,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,2,0,0.996666669845581,0.9953333139419556,0.2462230622768402,0.9832167550986861,0.016,0.9860000014305115,0.9826666712760925,0.9959999918937683,1054.0,1.0,389120,0,0,1.0,64.0,0.9279999732971191,0.14542680978775024,0.6520000100135803,0.4546666741371155,,,
proto2_qat,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,2,1,0.996666669845581,0.9946666359901428,0.24552026391029358,0.9832167550986861,0.033,0.9853333234786987,0.9833333492279053,0.9959999918937683,1054.0,1.0,389120,0,0,1.0,64.0,0.9279999732971191,0.14405006170272827,0.6446666717529297,0.44466665387153625,,,
proto3_ptq,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,3,0,0.9958333373069763,0.9959999918937683,0.2573639154434204,0.9832167550986861,0.016,0.9860000014305115,0.9839999675750732,0.9959999918937683,1069.0,1.0,389120,0,0,1.0,64.0,0.9293333292007446,0.1517394781112671,0.6466666460037231,0.4506666660308838,,,
proto3_qat,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,3,1,0.9958333373069763,0.9959999918937683,0.25807085633277893,0.9832167550986861,0.032,0.9866666793823242,0.9833333492279053,0.9959999918937683,1069.0,1.0,389120,0,0,1.0,64.0,0.9279999732971191,0.15157954394817352,0.6439999938011169,0.44733333587646484,,,
proto4_ptq,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,4,0,0.996666669845581,0.9959999918937683,0.2595497965812683,0.9832167550986861,0.016,0.9866666793823242,0.9826666712760925,0.9959999918937683,1084.0,1.0,389120,0,0,1.0,64.0,0.9286666512489319,0.15344266593456268,0.6486666798591614,0.45266667008399963,,,
proto4_qat,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,4,1,0.996666669845581,0.9959999918937683,0.26007601618766785,0.9832167550986861,0.033,0.9866666793823242,0.9833333492279053,0.9959999918937683,1084.0,1.0,389120,0,0,1.0,64.0,0.9279999732971191,0.15320031344890594,0.6446666717529297,0.44600000977516174,,,
gauss_real,linear,gaussian,bipolar,none,raw,,,real,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.02,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,32.0,393216,0,0,,,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
gauss_int8,linear,gaussian,bipolar,none,raw,,,int8,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.03,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,8.0,393216,0,0,,,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
gauss_int4,linear,gaussian,bipolar,none,raw,,,int4,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.029,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,4.0,393216,0,0,,,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
gauss_int2,linear,gaussian,bipolar,none,raw,,,int2,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.029,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,2.0,393216,0,0,,,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
gauss_bipolar,linear,gaussian,bipolar,none,raw,,,bipolar,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.016,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,1.0,393216,0,0,,,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
gauss_binary01,linear,gaussian,bipolar,none,raw,,,binary01,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.07703589648008347,0.9740868900930959,0.016,0.9886666536331177,0.9800000190734863,0.996666669845581,1504.0,1.0,393216,0,0,,,0.9419999718666077,0.043703842908144,0.6380000114440918,0.2879999876022339,,,
gauss_ternary,linear,gaussian,bipolar,none,raw,,,ternary,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.049,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,2.0,393216,0,0,,,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
gauss_block,linear,gaussian,bipolar,none,raw,,,block,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9893333315849304,0.24431417882442474,0.882042061148954,0.025,0.9739999771118164,0.9599999785423279,0.9873332977294922,1504.0,0.5,393216,0,0,,,0.9086666703224182,0.13526907563209534,0.6226666569709778,0.3413333296775818,,,
gauss_thermo,linear,gaussian,bipolar,none,raw,,,thermo,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.07703589648008347,0.9740868761812947,0.045,0.9886666536331177,0.9800000190734863,0.996666669845581,2944.0,4.0,761856,0,0,,,0.9419999718666077,0.043703846633434296,0.6380000114440918,0.2879999876022339,,,
gauss_vq,linear,gaussian,bipolar,none,raw,,,vq,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9933333396911621,0.38873982429504395,0.38886646170870537,0.034,0.9819999933242798,0.972000002861023,0.9926666617393494,5600.0,0.0,393216,0,0,,,0.9160000085830688,0.31244751811027527,0.6319999694824219,0.32199999690055847,,,
signrff_real,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,real,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.14933224022388458,0.6197166665200514,0.034,0.9886666536331177,0.9786666631698608,0.9946666359901428,1520.0,32.0,393216,0,0,,,0.8946666717529297,0.0442611388862133,0.19733333587646484,0.041333332657814026,,,
signrff_int8,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,int8,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.14933037757873535,0.61970620636548,0.048,0.9886666536331177,0.9786666631698608,0.9946666359901428,1520.0,8.0,393216,0,0,,,0.8939999938011169,0.044260669499635696,0.1966666579246521,0.041999999433755875,,,
signrff_int4,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,int4,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.14906452596187592,0.6194459211131134,0.048,0.9893333315849304,0.9786666631698608,0.9959999918937683,1520.0,4.0,393216,0,0,,,0.8959999680519104,0.04416585713624954,0.19599999487400055,0.03866666555404663,,,
signrff_int2,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,int2,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9973333477973938,0.14283213019371033,0.6070434993467032,0.049,0.9873332977294922,0.9779999852180481,0.9953333139419556,1520.0,2.0,393216,0,0,,,0.8866666555404663,0.04199988767504692,0.1899999976158142,0.04066666588187218,,,
signrff_bipolar,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,bipolar,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9946666359901428,0.13290093839168549,0.585418293909809,0.034,0.9893333315849304,0.9779999852180481,0.9959999918937683,1520.0,1.0,393216,0,0,,,0.8773333430290222,0.03813421353697777,0.17399999499320984,0.04266666620969772,,,
signrff_binary01,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,binary01,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9946666359901428,0.03124382160604,0.5668065394171768,0.034,0.9900000095367432,0.9779999852180481,0.949999988079071,1520.0,1.0,393216,0,0,,,0.8713333010673523,0.00880888570100069,0.15666666626930237,0.047333333641290665,,,
signrff_ternary,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,ternary,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.996666669845581,0.1427886188030243,0.6076077632082116,0.071,0.9879999756813049,0.9779999852180481,0.9953333139419556,1520.0,2.0,393216,0,0,,,0.8859999775886536,0.04192301258444786,0.18733333051204681,0.036666665226221085,,,
signrff_block,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,block,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.987500011920929,0.984666645526886,0.06203830987215042,0.30073045072588833,0.039,0.9546666741371155,0.9646666646003723,0.9773333072662354,1520.0,0.5,393216,0,0,,,0.7066666483879089,0.011023212224245071,0.10799999535083771,0.04266666620969772,,,
signrff_thermo,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,thermo,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.02445155754685402,0.5969986756252761,0.063,0.9886666536331177,0.9773333072662354,0.9839999675750732,2960.0,4.0,761856,0,0,,,0.887333333492279,0.007098267786204815,0.1886666715145111,0.04399999976158142,,,
signrff_vq,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,vq,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9741666913032532,0.9726666808128357,0.2229851484298706,0.24961058746619227,0.052,0.9539999961853027,0.9526666402816772,0.9340000152587891,5616.0,0.0,393216,0,0,,,0.7326666712760925,0.12009655684232712,0.06799999624490738,0.03133333474397659,,,
fpe_b3_real,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,real,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.14529278874397278,0.6604945371314759,0.045,0.9873332977294922,0.9786666631698608,0.9953333139419556,1985.5,32.0,524288,0,0,,,0.921999990940094,0.046785276383161545,0.30399999022483826,0.04866666719317436,,,
fpe_b3_int8,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int8,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.14529314637184143,0.660501196959948,0.074,0.9873332977294922,0.9786666631698608,0.9953333139419556,1985.5,8.0,524288,0,0,,,0.921999990940094,0.04678463190793991,0.3033333420753479,0.04866666719317436,,,
fpe_b3_int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int4,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.14529289305210114,0.6604920407544711,0.075,0.9873332977294922,0.9786666631698608,0.9953333139419556,1985.5,4.0,524288,0,0,,,0.921999990940094,0.0467817597091198,0.3019999861717224,0.04800000041723251,,,
fpe_b3_int2,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int2,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.14311322569847107,0.6573900197445918,0.074,0.9879999756813049,0.9779999852180481,0.9946666359901428,1985.5,2.0,524288,0,0,,,0.9179999828338623,0.04588043689727783,0.2953333258628845,0.046666666865348816,,,
fpe_b3_bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,bipolar,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9946666359901428,0.11506199091672897,0.5355442802539617,0.046,0.9853333234786987,0.9766666293144226,0.9933333396911621,1985.5,1.0,524288,0,0,,,0.8106666803359985,0.02314113825559616,0.024666666984558105,0.01133333332836628,,,
fpe_b3_binary01,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,binary01,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9946666359901428,0.017340093851089478,0.2502245258348082,0.046,0.984666645526886,0.9779999852180481,0.9160000085830688,1985.5,1.0,524288,0,0,,,0.7739999890327454,0.0030253862496465445,0.018666666001081467,0.007333333138376474,,,
fpe_b3_ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,ternary,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.14311322569847107,0.657390006138778,0.118,0.9879999756813049,0.9779999852180481,0.9946666359901428,1985.5,2.0,524288,0,0,,,0.9179999828338623,0.04588044062256813,0.2953333258628845,0.046666666865348816,,,
fpe_b3_block,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,block,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9906666278839111,0.07222837209701538,0.40056860874809547,0.059,0.9693333506584167,0.9606666564941406,0.9853333234786987,1985.5,0.5,524288,0,0,,,0.7573333382606506,0.015031863003969193,0.09733333438634872,0.030666666105389595,,,
fpe_b3_thermo,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,thermo,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.021958017721772194,0.3801786334408615,0.101,0.9879999756813049,0.981333315372467,0.9959999918937683,4865.5,4.0,1261568,0,0,,,0.9079999923706055,0.006750966887921095,0.19333332777023315,0.029333332553505898,,,
fpe_b3_vq,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,vq,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9725000262260437,0.9566666483879089,0.20008130371570587,0.2624785026119764,0.077,0.9493333101272583,0.9333333373069763,0.9586666822433472,10177.5,0.0,524288,0,0,,,0.809333324432373,0.13465870916843414,0.07866666465997696,0.03333333134651184,,,
gaussian_fp32,linear,gaussian,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.017,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
srht_fp32,linear,srht,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9458333849906921,0.95333331823349,0.20478059351444244,0.6619018012210589,0.017,0.9133332967758179,0.8773333430290222,0.9513333439826965,1504.0,1.0,389120,0,0,1.0,64.0,0.8046666383743286,0.09815023839473724,0.4819999933242798,0.2540000081062317,,,
gaussian_p2_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""mse""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.25853681564331055,0.9813356301972468,0.017,0.9900000095367432,0.9806666374206543,0.996666669845581,522.13,1.0,299542,0,0,0.6583,64.0,0.9419999718666077,0.15271256864070892,0.671999990940094,0.32066667079925537,,,
gaussian_p2_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""max""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9893333315849304,0.1657322198152542,0.8751977147064594,0.016,0.9793333411216736,0.9633333086967468,0.9893333315849304,481.78,1.0,134252,0,0,0.0278,64.0,0.9086666703224182,0.09237398207187653,0.5846666693687439,0.2879999876022339,,,
gaussian_p4_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""mse""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.2583717703819275,0.9828635026181066,0.017,0.9873332977294922,0.9806666374206543,0.996666669845581,591.96,1.0,356263,0,0,0.8747,64.0,0.9453333020210266,0.15201257169246674,0.6579999923706055,0.3059999942779541,,,
gaussian_p4_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""max""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2575855553150177,0.9831025378831851,0.016,0.9900000095367432,0.9786666631698608,0.996666669845581,576.31,1.0,324224,0,0,0.7524,64.0,0.9426666498184204,0.15154032409191132,0.6546666622161865,0.30133333802223206,,,
