spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
gaussian,linear,gaussian,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7133333086967468,0.04650498926639557,0.9832824817403812,0.018,0.609333336353302,0.6159999966621399,0.7133333086967468,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7175000309944153,0.7160000205039978,0.04504237696528435,0.9827790738197664,0.016,0.6133333444595337,0.609333336353302,0.7099999785423279,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7241666913032532,0.7020000219345093,0.0451662503182888,0.9841692472493047,0.016,0.6233333349227905,0.6200000047683716,0.7059999704360962,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7166666984558105,0.7113333344459534,0.046501874923706055,0.9829973883241885,0.018,0.6086666584014893,0.6013333201408386,0.6946666836738586,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7158333659172058,0.7053333520889282,0.04554053768515587,0.9830178572136916,0.021,0.6179999709129333,0.609333336353302,0.7066666483879089,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.6916666626930237,0.6800000071525574,0.03607373312115669,0.930415485971973,0.02,0.5680000185966492,0.5826666355133057,0.6786666512489319,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7083333730697632,0.7160000205039978,0.04544125497341156,0.9831365597956342,0.017,0.6153333187103271,0.6146666407585144,0.7080000042915344,501.28,1.0,214139,0,0,0.3325,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7175000309944153,0.7053333520889282,0.045099858194589615,0.9830801912946936,0.017,0.6033333539962769,0.5893333554267883,0.6966666579246521,522.73,1.0,301991,0,0,0.6676,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7166666984558105,0.7026666402816772,0.04461946710944176,0.9817721777158964,0.016,0.5920000076293945,0.6019999980926514,0.6980000138282776,488.08,1.0,160077,0,0,0.1263,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.4000000059604645,0.43533334136009216,-0.000134721165522933,0.6609481706584969,0.023,0.3499999940395355,0.304666668176651,0.06066666543483734,480.1,1.0,127040,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.40166667103767395,0.41200000047683716,-0.0385940745472908,0.658215150449695,0.024,0.35866665840148926,0.3453333377838135,0.41200000047683716,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.4191666841506958,0.41466665267944336,-0.0377185121178627,0.661397928539368,0.024,0.33933332562446594,0.3293333351612091,0.4033333361148834,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7116667032241821,0.7086666822433472,0.04609428718686104,0.989843386812098,0.031,0.6179999709129333,0.6019999980926514,0.7093333005905151,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7116667032241821,0.7039999961853027,0.04518778249621391,0.9851920196895146,0.05,0.6153333187103271,0.6073333024978638,0.7039999961853027,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7133333683013916,0.7073333263397217,0.04596201702952385,0.9892777890449261,0.024,0.6166666746139526,0.6019999980926514,0.7066666483879089,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.43416666984558105,0.4779999852180481,-0.03984065726399422,0.26538248204452225,0.027,0.4266666769981384,0.3866666555404663,0.47866666316986084,496.0,1.0,258015,0,0,0.4999,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7108333706855774,0.7059999704360962,0.016784850507974625,0.6620835047027911,0.039,0.6086666584014893,0.6033333539962769,0.6739999651908875,1520.0,32.0,389120,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7041667103767395,0.6946666836738586,0.008011086843907833,0.6881166234693237,0.042,0.593999981880188,0.5893333554267883,0.5566666722297668,1520.0,32.0,389120,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7041667103767395,0.6946666836738586,0.008011091500520706,0.6881166234693237,0.042,0.593999981880188,0.5893333554267883,0.5566666722297668,1520.0,32.0,389120,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7041667103767395,0.6946666836738586,0.008011087775230408,0.6881166234693237,0.047,0.593999981880188,0.5893333554267883,0.5566666722297668,1520.0,32.0,389120,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7191666960716248,0.7080000042915344,0.01752626709640026,0.6799916579502951,0.047,0.6133333444595337,0.6066666841506958,0.690666675567627,2000.0,32.0,516096,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.4866666793823242,0.5173333287239075,0.0007018423057161272,0.0032500694254692553,0.038,0.39399999380111694,0.3959999978542328,0.2893333435058594,1504.5,1.0,389120,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7258333563804626,0.7093333005905151,0.01697016879916191,0.6784569914113184,0.047,0.609333336353302,0.6073333024978638,0.687333345413208,1985.5,1.5,516096,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.6016666889190674,0.6159999966621399,0.006188406143337488,0.5768090533643733,0.207,0.5220000147819519,0.5146666765213013,0.5553333163261414,67040.0,1.0,17162240,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.6733333468437195,0.6626666784286499,0.015609988011419773,0.8538797544194502,0.251,0.5566666722297668,0.5600000023841858,0.6513333320617676,67040.0,1.0,17162240,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7391666769981384,0.7113333344459534,0.0823928639292717,0.7049262393499617,0.308,0.6153333187103271,0.6060000061988831,0.7066666483879089,1504.5,1.0,389248,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7108333706855774,0.7073333263397217,0.04597162827849388,0.9840674376508561,0.085,0.609333336353302,0.6073333024978638,0.7006666660308838,1504.0,1.0,389120,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7208333611488342,0.7126666307449341,0.04647289589047432,0.9795307691978145,0.017,0.6106666326522827,0.6153333187103271,0.7099999785423279,1520.0,1.0,393216,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,fine,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7133333086967468,0.04650498926639557,0.9832824817403812,0.018,0.609333336353302,0.6159999966621399,0.7133333086967468,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7266666889190674,0.7253333330154419,0.0467531643807888,0.9826924739446199,0.017,0.6213333010673523,0.6019999980926514,0.722000002861023,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7199999690055847,0.045819588005542755,0.982713624299025,0.017,0.640666663646698,0.6066666841506958,0.718666672706604,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7291666865348816,0.7139999866485596,0.045831941068172455,0.9819742027432053,0.016,0.6259999871253967,0.5960000157356262,0.718666672706604,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7200000286102295,0.7166666388511658,0.04600266367197037,0.9825109858550529,0.019,0.6200000047683716,0.6006666421890259,0.7113333344459534,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7266666889190674,0.7160000205039978,0.045827195048332214,0.9813635783849843,0.022,0.6179999709129333,0.6086666584014893,0.7166666388511658,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.690833330154419,0.687333345413208,0.03868502750992775,0.9265531619181147,0.02,0.5986666679382324,0.5740000009536743,0.6866666674613953,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7316666841506958,0.7266666293144226,0.0459529310464859,0.9829274554453904,0.017,0.6213333010673523,0.6006666421890259,0.7153333425521851,501.35,1.0,214446,0,0,0.3337,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7300000190734863,0.7300000190734863,0.04640723764896393,0.9831619771906644,0.017,0.6200000047683716,0.6039999723434448,0.722000002861023,522.78,1.0,302211,0,0,0.6685,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.71833336353302,0.7173333168029785,0.04509975016117096,0.9806288948784747,0.016,0.6140000224113464,0.6073333024978638,0.7066666483879089,488.04,1.0,159891,0,0,0.1256,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.4358333349227905,0.4206666648387909,-0.00016251523629762232,0.6499014205892715,0.023,0.3493333160877228,0.28866666555404663,0.03333333134651184,480.1,1.0,127040,0,0,0.0002,63.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.4283333420753479,0.4206666648387909,-0.03364560753107071,0.6493199434567193,0.024,0.3553333282470703,0.3453333377838135,0.4153333306312561,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.4283333420753479,0.4153333306312561,-0.034173622727394104,0.6536382129001054,0.023,0.35199999809265137,0.35199999809265137,0.4193333387374878,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7225000262260437,0.7239999771118164,0.04791999235749245,0.9896085482333012,0.05,0.625333309173584,0.6073333024978638,0.7139999866485596,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7150000333786011,0.7226666808128357,0.04723117873072624,0.9841773433643451,0.043,0.6286666393280029,0.6106666326522827,0.7120000123977661,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7133333683013916,0.7273333072662354,0.04668910801410675,0.9887898919885881,0.025,0.628000020980835,0.6046666502952576,0.7273333072662354,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.4300000071525574,0.4333333373069763,-0.08264481276273727,0.2716896810402478,0.028,0.36133334040641785,0.35600000619888306,0.4246666729450226,496.0,1.0,258086,0,0,0.5001,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7200000286102295,0.7166666388511658,0.01683630794286728,0.6512236079188223,0.034,0.6013333201408386,0.6100000143051147,0.6746666431427002,1520.0,32.0,389120,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7175000309944153,0.7139999866485596,0.008040781132876873,0.6815425284052163,0.037,0.6200000047683716,0.5920000076293945,0.5433333516120911,1520.0,32.0,389120,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7175000309944153,0.7139999866485596,0.008040782995522022,0.6815425284052163,0.034,0.6200000047683716,0.5920000076293945,0.5433333516120911,1520.0,32.0,389120,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7175000309944153,0.7139999866485596,0.008040780201554298,0.6815425284052163,0.04,0.6200000047683716,0.5920000076293945,0.5433333516120911,1520.0,32.0,389120,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7191666960716248,0.7326666712760925,0.01781252957880497,0.6709368812862369,0.04,0.6313333511352539,0.6226666569709778,0.7126666307449341,2000.0,32.0,516096,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.5133333206176758,0.49133333563804626,0.000575441459659487,0.0005950615246801343,0.031,0.3853333294391632,0.3919999897480011,0.2653333246707916,1504.5,1.0,389120,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.721666693687439,0.7306666374206543,0.017406415194272995,0.6676451422685784,0.04,0.6340000033378601,0.6166666746139526,0.7206666469573975,1985.5,1.5,516096,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.621666669845581,0.6053333282470703,0.006038042716681957,0.5843368918123935,0.211,0.5073333382606506,0.5193333029747009,0.5406666398048401,67040.0,1.0,17162240,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.6741666793823242,0.687333345413208,0.015704957768321037,0.857342541952895,0.254,0.5680000185966492,0.5659999847412109,0.65666663646698,67040.0,1.0,17162240,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7391666769981384,0.7513332962989807,0.08601566404104233,0.7076524867570744,0.288,0.6506666541099548,0.6226666569709778,0.7546666860580444,1504.5,1.0,389248,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7150000333786011,0.7260000109672546,0.04662420228123665,0.98240998529905,0.063,0.6313333511352539,0.6140000224113464,0.7226666808128357,1504.0,1.0,389120,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.71833336353302,0.7260000109672546,0.04549909383058548,0.9790276617408779,0.017,0.6179999709129333,0.590666651725769,0.7173333168029785,1520.0,1.0,393216,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,fine,1,4096,64,30,30,cosine,uniform,1,32,0,0.7266666889190674,0.7253333330154419,0.0467531643807888,0.9826924739446199,0.017,0.6213333010673523,0.6019999980926514,0.722000002861023,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7125000357627869,0.7273333072662354,0.048547547310590744,0.9827869294110249,0.017,0.6319999694824219,0.6226666569709778,0.722000002861023,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7033333778381348,0.7206666469573975,0.046311039477586746,0.9825376845726321,0.017,0.6179999709129333,0.6173333525657654,0.7106666564941406,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6966666579246521,0.7153333425521851,0.046902842819690704,0.9819187609011705,0.016,0.6306666731834412,0.6186666488647461,0.7179999947547913,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7166666984558105,0.7166666388511658,0.046628691256046295,0.9831769838119151,0.018,0.6259999871253967,0.6146666407585144,0.7126666307449341,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7191666960716248,0.7273333072662354,0.04681101813912392,0.9823471692870553,0.021,0.6266666650772095,0.6033333539962769,0.7213333249092102,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.684166669845581,0.6773333549499512,0.03827139362692833,0.9252301363510342,0.021,0.5960000157356262,0.5806666612625122,0.6800000071525574,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6991666555404663,0.7199999690055847,0.04694753512740135,0.9826667188892061,0.017,0.6179999709129333,0.6186666488647461,0.7086666822433472,501.43,1.0,214762,0,0,0.3349,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6974999904632568,0.7193333506584167,0.04663599655032158,0.982926185809354,0.017,0.6326666474342346,0.6293333172798157,0.7139999866485596,522.68,1.0,301800,0,0,0.6669,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6991666555404663,0.7213333249092102,0.046219147741794586,0.9810167241827615,0.016,0.6153333187103271,0.612666666507721,0.7166666388511658,487.95,1.0,159534,0,0,0.1242,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.4375,0.4333333373069763,-0.000122183482744731,0.6531279568521426,0.023,0.3726666569709778,0.31599998474121094,0.036666665226221085,480.1,1.0,127040,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.4266666769981384,0.4333333373069763,-0.028949905186891556,0.6478604360200678,0.024,0.36933332681655884,0.35733333230018616,0.43066665530204773,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.40833333134651184,0.4286666512489319,-0.032750096172094345,0.6544580529917283,0.023,0.3540000021457672,0.35866665840148926,0.42399999499320984,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7091667056083679,0.7293333411216736,0.04733072966337204,0.9897366133064014,0.039,0.6266666650772095,0.6226666569709778,0.7213333249092102,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7041667103767395,0.7066666483879089,0.046139687299728394,0.9843603299665744,0.043,0.625333309173584,0.6140000224113464,0.7106666564941406,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.699999988079071,0.7113333344459534,0.04627261310815811,0.9890772758491275,0.036,0.6166666746139526,0.612666666507721,0.7106666564941406,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.3725000023841858,0.3700000047683716,-0.08769872784614563,0.27169277198596753,0.026,0.3233333230018616,0.32733333110809326,0.3726666569709778,496.03,1.0,258316,0,0,0.501,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6983333230018616,0.7066666483879089,0.017231598496437073,0.6375033653715767,0.039,0.6140000224113464,0.6200000047683716,0.6826666593551636,1520.0,32.0,389120,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6991666555404663,0.7080000042915344,0.008352423086762428,0.6594230673357097,0.042,0.6173333525657654,0.6133333444595337,0.6146666407585144,1520.0,32.0,389120,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6991666555404663,0.7080000042915344,0.008352423086762428,0.6594230673357097,0.042,0.6173333525657654,0.6133333444595337,0.6146666407585144,1520.0,32.0,389120,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6991666555404663,0.7080000042915344,0.008352422155439854,0.6594230673357097,0.049,0.6173333525657654,0.6133333444595337,0.6146666407585144,1520.0,32.0,389120,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7066667079925537,0.7266666293144226,0.017897842451930046,0.6392249617526717,0.048,0.6319999694824219,0.6299999952316284,0.7120000123977661,2000.0,32.0,516096,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.4891666769981384,0.49533331394195557,0.0006095634889788926,0.006502784705542952,0.039,0.3879999816417694,0.41733333468437195,0.2853333353996277,1504.5,1.0,389120,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7091667056083679,0.718666672706604,0.017349354922771454,0.63634644571557,0.048,0.6333333253860474,0.6273333430290222,0.7199999690055847,1985.5,1.5,516096,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6041666865348816,0.6133333444595337,0.0059344894252717495,0.5891763953779783,0.209,0.5180000066757202,0.5266666412353516,0.5566666722297668,67040.0,1.0,17162240,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6633333563804626,0.6626666784286499,0.016642067581415176,0.8557480522450494,0.251,0.5799999833106995,0.5653333067893982,0.6573333144187927,67040.0,1.0,17162240,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7308333516120911,0.7379999756813049,0.08537669479846954,0.7011714740713006,0.319,0.6346666812896729,0.6386666893959045,0.7379999756813049,1504.5,1.0,389248,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.70250004529953,0.7279999852180481,0.04770005866885185,0.9824481559833981,0.063,0.6173333525657654,0.6166666746139526,0.7120000123977661,1504.0,1.0,389120,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7100000381469727,0.7306666374206543,0.04749646037817001,0.9795187873529992,0.017,0.6273333430290222,0.625333309173584,0.7286666631698608,1520.0,1.0,393216,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7125000357627869,0.7273333072662354,0.048547547310590744,0.9827869294110249,0.017,0.6319999694824219,0.6226666569709778,0.722000002861023,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
